,gene_id,database,kegg_id
2053,cg2342,KEGG_orth,-
2056,cg2345,KEGG_orth,-
2059,cg2348,KEGG_orth,-
2061,cg2350,KEGG_orth,-
2065,cg2357,KEGG_orth,-
2066,cg2358,KEGG_orth,-
2068,cg2360,KEGG_orth,-
2069,cg2361,KEGG_orth,-
2086,cg2376,KEGG_orth,-
2089,cg2380,KEGG_orth,-
2090,cg2381,KEGG_orth,-
2091,cg2382,KEGG_orth,-
2096,cg2386,KEGG_orth,-
2102,cg2392,KEGG_orth,-
2104,cg2394,KEGG_orth,-
2105,cg2397,KEGG_orth,-
2116,cg2408,KEGG_orth,-
2120,cg2412,KEGG_orth,-
2124,cg2417,KEGG_orth,-
2127,cg2420,KEGG_orth,-
2131,cg2424,KEGG_orth,-
2133,cg2428,KEGG_orth,-
2135,cg2430,KEGG_orth,-
2136,cg2431,KEGG_orth,-
2137,cg2432,KEGG_orth,-
2138,cg2434,KEGG_orth,-
2139,cg2435,KEGG_orth,-
2141,cg2438,KEGG_orth,-
2142,cg2440,KEGG_orth,-
2143,cg2441,KEGG_orth,-
2150,cg2444,KEGG_orth,-
2154,cg2449,KEGG_orth,-
2155,cg2450,KEGG_orth,-
2156,cg2451,KEGG_orth,-
2162,cg2457,KEGG_orth,-
2163,cg2458,KEGG_orth,-
2165,cg2460,KEGG_orth,-
2166,cg2461,KEGG_orth,-
2167,cg2462,KEGG_orth,-
2168,cg2463,KEGG_orth,-
2169,cg2464,KEGG_orth,-
2174,cg2471,KEGG_orth,-
2175,cg2472,KEGG_orth,-
2181,cg2475,KEGG_orth,-
2182,cg2477,KEGG_orth,-
2183,cg2478,KEGG_orth,-
2184,cg2479,KEGG_orth,-
2185,cg2482,KEGG_orth,-
2186,cg2483,KEGG_orth,-
2190,cg2488,KEGG_orth,-
2193,cg2491,KEGG_orth,-
2196,cg2495,KEGG_orth,-
2197,cg2496,KEGG_orth,-
2198,cg2497,KEGG_orth,-
2199,cg2498,KEGG_orth,-
2203,cg2504,KEGG_orth,-
2204,cg2507,KEGG_orth,-
2210,cg2511,KEGG_orth,-
2216,cg2517,KEGG_orth,-
2217,cg2518,KEGG_orth,-
2219,cg2520,KEGG_orth,-
2224,cg2525,KEGG_orth,-
2225,cg2526,KEGG_orth,-
2231,cg2533,KEGG_orth,-
2232,cg2534,KEGG_orth,-
2233,cg2535,KEGG_orth,-
2236,cg2538,KEGG_orth,-
2237,cg2539,KEGG_orth,-
2238,cg2540,KEGG_orth,-
2240,cg2543,KEGG_orth,-
2241,cg2544,KEGG_orth,-
2242,cg2545,KEGG_orth,-
2243,cg2546,KEGG_orth,-
2252,cg2555,KEGG_orth,-
2253,cg2556,KEGG_orth,-
2258,cg2561,KEGG_orth,-
2259,cg2562,KEGG_orth,-
2261,cg2564,KEGG_orth,-
2262,cg2565,KEGG_orth,-
2263,cg2566,KEGG_orth,-
2264,cg2568,KEGG_orth,-
2265,cg2569,KEGG_orth,-
2266,cg2570,KEGG_orth,-
2268,cg2572,KEGG_orth,-
2275,cg2579,KEGG_orth,-
2280,cg2585,KEGG_orth,-
2282,cg2587,KEGG_orth,-
2285,cg2590,KEGG_orth,-
2287,cg2592,KEGG_orth,-
2292,cg2598,KEGG_orth,-
2294,cg2600,KEGG_orth,-
2296,cg2602,KEGG_orth,-
2298,cg2604,KEGG_orth,-
2300,cg2606,KEGG_orth,-
2301,cg2607,KEGG_orth,-
2306,cg2611,KEGG_orth,-
2310,cg2615,KEGG_orth,-
2312,cg2617,KEGG_orth,-
2313,cg2618,KEGG_orth,-
2316,cg2621,KEGG_orth,-
2328,cg2633,KEGG_orth,-
2343,cg2648,KEGG_orth,-
2344,cg2649,KEGG_orth,-
2345,cg2650,KEGG_orth,-
2346,cg2651,KEGG_orth,-
2347,cg2652,KEGG_orth,-
2348,cg2657,KEGG_orth,-
2350,cg2659,KEGG_orth,-
2351,cg2661,KEGG_orth,-
2355,cg2666,KEGG_orth,-
2359,cg2673,KEGG_orth,-
2360,cg2674,KEGG_orth,-
2366,cg2679,KEGG_orth,-
2368,cg2683,KEGG_orth,-
2370,cg2685,KEGG_orth,-
2371,cg2686,KEGG_orth,-
2376,cg2691,KEGG_orth,-
2378,cg2693,KEGG_orth,-
2379,cg2695,KEGG_orth,-
2384,cg2701,KEGG_orth,-
2389,cg2707,KEGG_orth,-
2393,cg2710,KEGG_orth,-
2394,cg2712,KEGG_orth,-
2395,cg2713,KEGG_orth,-
2403,cg2720,KEGG_orth,-
2404,cg2722,KEGG_orth,-
2405,cg2727,KEGG_orth,-
2414,cg2733,KEGG_orth,-
2416,cg2735,KEGG_orth,-
2418,cg2737,KEGG_orth,-
2421,cg2741,KEGG_orth,-
2423,cg2745,KEGG_orth,-
2425,cg2747,KEGG_orth,-
2426,cg2748,KEGG_orth,-
2427,cg2750,KEGG_orth,-
2430,cg2756,KEGG_orth,-
2433,cg2758,KEGG_orth,-
2436,cg2761,KEGG_orth,-
2438,cg2765,KEGG_orth,-
2439,cg2766,KEGG_orth,-
2440,cg2767,KEGG_orth,-
2442,cg2770,KEGG_orth,-
2444,cg2773,KEGG_orth,-
2447,cg2777,KEGG_orth,-
2448,cg2778,KEGG_orth,-
2453,cg2783,KEGG_orth,-
2461,cg2793,KEGG_orth,-
2465,cg2797,KEGG_orth,-
2466,cg2799,KEGG_orth,-
2470,cg2803,KEGG_orth,-
2471,cg2804,KEGG_orth,-
2472,cg2805,KEGG_orth,-
2473,cg2807,KEGG_orth,-
2474,cg2809,KEGG_orth,-
2478,cg2822,KEGG_orth,-
2479,cg2823,KEGG_orth,-
2480,cg2824,KEGG_orth,-
2489,cg2838,KEGG_orth,-
2490,cg2839,KEGG_orth,-
2492,cg2841,KEGG_orth,-
2499,cg2848,KEGG_orth,-
2500,cg2849,KEGG_orth,-
2501,cg2850,KEGG_orth,-
2504,cg2853,KEGG_orth,-
2507,cg2859,KEGG_orth,-
2528,cg2883,KEGG_orth,-
2535,cg2890,KEGG_orth,-
2539,cg2894,KEGG_orth,-
2541,cg2896,KEGG_orth,-
2542,cg2898,KEGG_orth,-
2543,cg2899,KEGG_orth,-
2546,cg2902,KEGG_orth,-
2547,cg2903,KEGG_orth,-
2548,cg2904,KEGG_orth,-
2549,cg2905,KEGG_orth,-
2550,cg2906,KEGG_orth,-
2553,cg2908,KEGG_orth,-
2555,cg2910,KEGG_orth,-
2560,cg2916,KEGG_orth,-
2561,cg2917,KEGG_orth,-
2562,cg2918,KEGG_orth,-
2563,cg2919,KEGG_orth,-
2567,cg2921,KEGG_orth,-
2568,cg2922,KEGG_orth,-
2584,cg2936,KEGG_orth,-
2590,cg2941,KEGG_orth,-
2591,cg2942,KEGG_orth,-
2598,cg2949,KEGG_orth,-
2601,cg2952,KEGG_orth,-
2605,cg2956,KEGG_orth,-
2606,cg2957,KEGG_orth,-
2612,cg2965,KEGG_orth,-
2616,cg2973,KEGG_orth,-
2619,cg2976,KEGG_orth,-
2620,cg2977,KEGG_orth,-
2621,cg2978,KEGG_orth,-
2635,cg2991,KEGG_orth,-
2636,cg2992,KEGG_orth,-
2638,cg2994,KEGG_orth,-
2643,cg3000,KEGG_orth,-
2644,cg3001,KEGG_orth,-
2645,cg3003,KEGG_orth,-
2648,cg3009,KEGG_orth,-
2650,cg3013,KEGG_orth,-
2651,cg3014,KEGG_orth,-
2652,cg3015,KEGG_orth,-
2653,cg3016,KEGG_orth,-
2654,cg3017,KEGG_orth,-
2655,cg3018,KEGG_orth,-
2656,cg3019,KEGG_orth,-
2657,cg3020,KEGG_orth,-
2658,cg3021,KEGG_orth,-
2659,cg3022,KEGG_orth,-
2667,cg3030,KEGG_orth,-
2669,cg3032,KEGG_orth,-
2670,cg3033,KEGG_orth,-
2678,cg3040,KEGG_orth,-
2682,cg3044,KEGG_orth,-
2689,cg3051,KEGG_orth,-
2690,cg3052,KEGG_orth,-
2692,cg3057,KEGG_orth,-
2693,cg3058,KEGG_orth,-
2696,cg3061,KEGG_orth,-
2698,cg3065,KEGG_orth,-
2702,cg3067,KEGG_orth,-
2704,cg3069,KEGG_orth,-
2707,cg3072,KEGG_orth,-
2709,cg3074,KEGG_orth,-
2711,cg3078,KEGG_orth,-
2715,cg3082,KEGG_orth,-
2716,cg3083,KEGG_orth,-
2717,cg3084,KEGG_orth,-
2718,cg3085,KEGG_orth,-
2721,cg3087,KEGG_orth,-
2722,cg3088,KEGG_orth,-
2723,cg3089,KEGG_orth,-
2724,cg3090,KEGG_orth,-
2725,cg3091,KEGG_orth,-
2726,cg3092,KEGG_orth,-
2728,cg3095,KEGG_orth,-
2736,cg3101,KEGG_orth,-
2739,cg3103,KEGG_orth,-
2740,cg3104,KEGG_orth,-
2741,cg3105,KEGG_orth,-
2742,cg3106,KEGG_orth,-
2747,cg3113,KEGG_orth,-
2751,cg3117,KEGG_orth,-
2755,cg3120,KEGG_orth,-
2757,cg3124,KEGG_orth,-
2761,cg3128,KEGG_orth,-
2762,cg3129,KEGG_orth,-
2763,cg3130,KEGG_orth,-
2764,cg3131,KEGG_orth,-
2765,cg3132,KEGG_orth,-
2770,cg3136,KEGG_orth,-
2773,cg3138,KEGG_orth,-
2774,cg3139,KEGG_orth,-
2777,cg3142,KEGG_orth,-
2788,cg3153,KEGG_orth,-
2792,cg3157,KEGG_orth,-
2794,cg3159,KEGG_orth,-
2795,cg3160,KEGG_orth,-
2797,cg3163,KEGG_orth,-
2798,cg3164,KEGG_orth,-
2799,cg3165,KEGG_orth,-
2800,cg3166,KEGG_orth,-
2801,cg3167,KEGG_orth,-
2802,cg3168,KEGG_orth,-
2804,cg3170,KEGG_orth,-
2811,cg3176,KEGG_orth,-
2812,cg3177,KEGG_orth,-
2816,cg3180,KEGG_orth,-
2817,cg3181,KEGG_orth,-
2818,cg3182,KEGG_orth,-
2819,cg3185,KEGG_orth,-
2825,cg3192,KEGG_orth,-
2827,cg3194,KEGG_orth,-
2830,cg3197,KEGG_orth,-
2832,cg3199,KEGG_orth,-
2836,cg3203,KEGG_orth,-
2837,cg3204,KEGG_orth,-
2838,cg3206,KEGG_orth,-
2842,cg3210,KEGG_orth,-
2844,cg3213,KEGG_orth,-
2845,cg3214,KEGG_orth,-
2851,cg3220,KEGG_orth,-
2853,cg3223,KEGG_orth,-
2859,cg3229,KEGG_orth,-
2860,cg3230,KEGG_orth,-
2861,cg3232,KEGG_orth,-
2862,cg3233,KEGG_orth,-
2863,cg3234,KEGG_orth,-
2869,cg3243,KEGG_orth,-
2870,cg3244,KEGG_orth,-
2871,cg3245,KEGG_orth,-
2872,cg3246,KEGG_orth,-
2873,cg3247,KEGG_orth,-
2874,cg3248,KEGG_orth,-
2876,cg3250,KEGG_orth,-
2879,cg3253,KEGG_orth,-
2880,cg3254,KEGG_orth,-
2881,cg3255,KEGG_orth,-
2882,cg3256,KEGG_orth,-
2884,cg3261,KEGG_orth,-
2885,cg3263,KEGG_orth,-
2886,cg3264,KEGG_orth,-
2887,cg3266,KEGG_orth,-
2888,cg3267,KEGG_orth,-
2889,cg3268,KEGG_orth,-
2890,cg3269,KEGG_orth,-
2891,cg3270,KEGG_orth,-
2892,cg3271,KEGG_orth,-
2893,cg3272,KEGG_orth,-
2894,cg3273,KEGG_orth,-
2895,cg3274,KEGG_orth,-
2896,cg3275,KEGG_orth,-
2897,cg3277,KEGG_orth,-
2899,cg3279,KEGG_orth,-
2900,cg3280,KEGG_orth,-
2904,cg3282,KEGG_orth,-
2905,cg3284,KEGG_orth,-
2906,cg3285,KEGG_orth,-
2907,cg3286,KEGG_orth,-
2908,cg3287,KEGG_orth,-
2909,cg3288,KEGG_orth,-
2910,cg3289,KEGG_orth,-
2913,cg3292,KEGG_orth,-
2914,cg3293,KEGG_orth,-
2920,cg3298,KEGG_orth,-
2923,cg3300,KEGG_orth,-
2927,cg3303,KEGG_orth,-
2932,cg3311,KEGG_orth,-
2933,cg3312,KEGG_orth,-
2934,cg3313,KEGG_orth,-
2935,cg3314,KEGG_orth,-
2936,cg3315,KEGG_orth,-
2937,cg3316,KEGG_orth,-
2938,cg3317,KEGG_orth,-
2946,cg3324,KEGG_orth,-
2947,cg3325,KEGG_orth,-
2952,cg3330,KEGG_orth,-
2955,cg3334,KEGG_orth,-
2958,cg3337,KEGG_orth,-
2959,cg3338,KEGG_orth,-
2965,cg3343,KEGG_orth,-
2973,cg3352,KEGG_orth,-
2976,cg3356,KEGG_orth,-
2977,cg3357,KEGG_orth,-
2988,cg3369,KEGG_orth,-
2989,cg3370,KEGG_orth,-
2992,cg3373,KEGG_orth,-
2993,cg3374,KEGG_orth,-
2994,cg3375,KEGG_orth,-
2995,cg3380,KEGG_orth,-
2998,cg3384,KEGG_orth,-
3002,cg3387,KEGG_orth,-
3003,cg3388,KEGG_orth,-
3004,cg3389,KEGG_orth,-
3005,cg3390,KEGG_orth,-
3008,cg3393,KEGG_orth,-
3009,cg3394,KEGG_orth,-
3011,cg3396,KEGG_orth,-
3012,cg3397,KEGG_orth,-
3013,cg3398,KEGG_orth,-
3014,cg3399,KEGG_orth,-
3020,cg3402,KEGG_orth,-
3027,cg3410,KEGG_orth,-
3028,cg3411,KEGG_orth,-
3029,cg3412,KEGG_orth,-
3030,cg3413,KEGG_orth,-
3034,cg3417,KEGG_orth,-
3035,cg3418,KEGG_orth,-
3042,cg3425,KEGG_orth,-
3052,cg0001,KEGG_pathway,map02020
3053,cg0001,KEGG_pathway,map04112
3060,cg0004,KEGG_pathway,map00230
3061,cg0004,KEGG_pathway,map00240
3062,cg0004,KEGG_pathway,map01100
3063,cg0004,KEGG_pathway,map03030
3064,cg0004,KEGG_pathway,map03430
3065,cg0004,KEGG_pathway,map03440
3067,cg0005,KEGG_pathway,map03440
3068,cg0006,KEGG_pathway,-
3069,cg0007,KEGG_pathway,-
3070,cg0008,KEGG_pathway,-
3071,cg0009,KEGG_pathway,-
3072,cg0010,KEGG_pathway,-
3073,cg0012,KEGG_pathway,-
3074,cg0013,KEGG_pathway,-
3075,cg0014,KEGG_pathway,-
3076,cg0015,KEGG_pathway,-
3077,cg0016,KEGG_pathway,-
3078,cg0018,KEGG_pathway,-
3079,cg0019,KEGG_pathway,-
3080,cg0025,KEGG_pathway,-
3081,cg0026,KEGG_pathway,-
3082,cg0027,KEGG_pathway,-
3083,cg0029,KEGG_pathway,-
3084,cg0031,KEGG_pathway,-
3090,cg0034,KEGG_pathway,map00230
3091,cg0034,KEGG_pathway,map00240
3092,cg0034,KEGG_pathway,map00760
3093,cg0034,KEGG_pathway,map01100
3094,cg0034,KEGG_pathway,map01110
3100,cg0035,KEGG_pathway,map00230
3101,cg0035,KEGG_pathway,map00240
3102,cg0035,KEGG_pathway,map00760
3103,cg0035,KEGG_pathway,map01100
3104,cg0035,KEGG_pathway,map01110
3105,cg0037,KEGG_pathway,-
3106,cg0038,KEGG_pathway,-
3108,cg0039,KEGG_pathway,map03440
3109,cg0040,KEGG_pathway,-
3110,cg0041,KEGG_pathway,-
3111,cg0042,KEGG_pathway,-
3112,cg0043,KEGG_pathway,-
3113,cg0044,KEGG_pathway,-
3114,cg0045,KEGG_pathway,-
3115,cg0046,KEGG_pathway,-
3116,cg0047,KEGG_pathway,-
3119,cg0048,KEGG_pathway,map01503
3120,cg0048,KEGG_pathway,map04217
3121,cg0049,KEGG_pathway,-
3122,cg0051,KEGG_pathway,-
3124,cg0052,KEGG_pathway,map02010
3126,cg0053,KEGG_pathway,map02010
3127,cg0054,KEGG_pathway,-
3128,cg0055,KEGG_pathway,-
3129,cg0057,KEGG_pathway,-
3130,cg0059,KEGG_pathway,-
3132,cg0060,KEGG_pathway,map00550
3134,cg0061,KEGG_pathway,map04112
3135,cg0062,KEGG_pathway,-
3136,cg0063,KEGG_pathway,-
3137,cg0064,KEGG_pathway,-
3138,cg0065,KEGG_pathway,-
3139,cg0066,KEGG_pathway,-
3147,cg0067,KEGG_pathway,map00250
3148,cg0067,KEGG_pathway,map00310
3149,cg0067,KEGG_pathway,map00350
3150,cg0067,KEGG_pathway,map00650
3151,cg0067,KEGG_pathway,map00760
3152,cg0067,KEGG_pathway,map01100
3153,cg0067,KEGG_pathway,map01120
3160,cg0070,KEGG_pathway,map00253
3161,cg0070,KEGG_pathway,map00623
3162,cg0070,KEGG_pathway,map00627
3163,cg0070,KEGG_pathway,map01057
3164,cg0070,KEGG_pathway,map01120
3165,cg0070,KEGG_pathway,map01130
3167,cg0071,KEGG_pathway,map00620
3168,cg0072,KEGG_pathway,-
3169,cg0073,KEGG_pathway,-
3170,cg0074,KEGG_pathway,-
3171,cg0075,KEGG_pathway,-
3172,cg0076,KEGG_pathway,-
3173,cg0077,KEGG_pathway,-
3174,cg0078,KEGG_pathway,-
3175,cg0079,KEGG_pathway,-
3176,cg0080,KEGG_pathway,-
3177,cg0081,KEGG_pathway,-
3178,cg0082,KEGG_pathway,-
3179,cg0083,KEGG_pathway,-
3180,cg0085,KEGG_pathway,-
3181,cg0088,KEGG_pathway,-
3182,cg0089,KEGG_pathway,-
3183,cg0090,KEGG_pathway,-
3184,cg0091,KEGG_pathway,-
3185,cg0092,KEGG_pathway,-
3188,cg0095,KEGG_pathway,map00780
3189,cg0095,KEGG_pathway,map01100
3190,cg0096,KEGG_pathway,-
3191,cg0097,KEGG_pathway,-
3192,cg0103,KEGG_pathway,-
3196,cg0104,KEGG_pathway,map00240
3197,cg0104,KEGG_pathway,map00330
3198,cg0104,KEGG_pathway,map01100
3199,cg0107,KEGG_pathway,-
3200,cg0108,KEGG_pathway,-
3203,cg0109,KEGG_pathway,map00561
3204,cg0109,KEGG_pathway,map01100
3207,cg0110,KEGG_pathway,map00561
3208,cg0110,KEGG_pathway,map01100
3209,cg0111,KEGG_pathway,-
3210,cg0112,KEGG_pathway,-
3217,cg0113,KEGG_pathway,map00220
3218,cg0113,KEGG_pathway,map00230
3219,cg0113,KEGG_pathway,map00791
3220,cg0113,KEGG_pathway,map01100
3221,cg0113,KEGG_pathway,map01120
3222,cg0113,KEGG_pathway,map05120
3229,cg0114,KEGG_pathway,map00220
3230,cg0114,KEGG_pathway,map00230
3231,cg0114,KEGG_pathway,map00791
3232,cg0114,KEGG_pathway,map01100
3233,cg0114,KEGG_pathway,map01120
3234,cg0114,KEGG_pathway,map05120
3241,cg0115,KEGG_pathway,map00220
3242,cg0115,KEGG_pathway,map00230
3243,cg0115,KEGG_pathway,map00791
3244,cg0115,KEGG_pathway,map01100
3245,cg0115,KEGG_pathway,map01120
3246,cg0115,KEGG_pathway,map05120
3247,cg0116,KEGG_pathway,-
3248,cg0117,KEGG_pathway,-
3249,cg0118,KEGG_pathway,-
3250,cg0119,KEGG_pathway,-
3251,cg0120,KEGG_pathway,-
3252,cg0121,KEGG_pathway,-
3253,cg0122,KEGG_pathway,-
3267,cg0123,KEGG_pathway,map04141
3268,cg0123,KEGG_pathway,map04151
3269,cg0123,KEGG_pathway,map04217
3270,cg0123,KEGG_pathway,map04612
3271,cg0123,KEGG_pathway,map04621
3272,cg0123,KEGG_pathway,map04626
3273,cg0123,KEGG_pathway,map04657
3274,cg0123,KEGG_pathway,map04659
3275,cg0123,KEGG_pathway,map04914
3276,cg0123,KEGG_pathway,map04915
3277,cg0123,KEGG_pathway,map05200
3278,cg0123,KEGG_pathway,map05215
3279,cg0123,KEGG_pathway,map05418
3281,cg0124,KEGG_pathway,map00230
3287,cg0126,KEGG_pathway,map00630
3288,cg0126,KEGG_pathway,map01100
3289,cg0126,KEGG_pathway,map01110
3290,cg0126,KEGG_pathway,map01120
3291,cg0126,KEGG_pathway,map01200
3297,cg0127,KEGG_pathway,map00630
3298,cg0127,KEGG_pathway,map01100
3299,cg0127,KEGG_pathway,map01110
3300,cg0127,KEGG_pathway,map01120
3301,cg0127,KEGG_pathway,map01200
3302,cg0128,KEGG_pathway,-
3308,cg0129,KEGG_pathway,map00250
3309,cg0129,KEGG_pathway,map00330
3310,cg0129,KEGG_pathway,map01100
3311,cg0129,KEGG_pathway,map01110
3312,cg0129,KEGG_pathway,map01130
3313,cg0131,KEGG_pathway,-
3314,cg0133,KEGG_pathway,-
3315,cg0134,KEGG_pathway,-
3316,cg0135,KEGG_pathway,-
3317,cg0136,KEGG_pathway,-
3318,cg0139,KEGG_pathway,-
3319,cg0141,KEGG_pathway,-
3320,cg0142,KEGG_pathway,-
3322,cg0143,KEGG_pathway,map00051
3323,cg0144,KEGG_pathway,-
3324,cg0146,KEGG_pathway,-
3327,cg0147,KEGG_pathway,map00040
3328,cg0147,KEGG_pathway,map01100
3333,cg0148,KEGG_pathway,map00410
3334,cg0148,KEGG_pathway,map00770
3335,cg0148,KEGG_pathway,map01100
3336,cg0148,KEGG_pathway,map01110
3340,cg0149,KEGG_pathway,map00770
3341,cg0149,KEGG_pathway,map01100
3342,cg0149,KEGG_pathway,map01110
3343,cg0150,KEGG_pathway,-
3345,cg0151,KEGG_pathway,map03410
3346,cg0152,KEGG_pathway,-
3347,cg0153,KEGG_pathway,-
3348,cg0154,KEGG_pathway,-
3349,cg0155,KEGG_pathway,-
3350,cg0156,KEGG_pathway,-
3351,cg0158,KEGG_pathway,-
3352,cg0159,KEGG_pathway,-
3353,cg0160,KEGG_pathway,-
3354,cg0161,KEGG_pathway,-
3355,cg0162,KEGG_pathway,-
3356,cg0163,KEGG_pathway,-
3357,cg0165,KEGG_pathway,-
3358,cg0166,KEGG_pathway,-
3359,cg0167,KEGG_pathway,-
3360,cg0168,KEGG_pathway,-
3361,cg0170,KEGG_pathway,-
3362,cg0171,KEGG_pathway,-
3367,cg0172,KEGG_pathway,map00410
3368,cg0172,KEGG_pathway,map00770
3369,cg0172,KEGG_pathway,map01100
3370,cg0172,KEGG_pathway,map01110
3371,cg0173,KEGG_pathway,-
3372,cg0174,KEGG_pathway,-
3373,cg0175,KEGG_pathway,-
3374,cg0176,KEGG_pathway,-
3375,cg0177,KEGG_pathway,-
3376,cg0178,KEGG_pathway,-
3377,cg0180,KEGG_pathway,-
3378,cg0181,KEGG_pathway,-
3380,cg0182,KEGG_pathway,map03410
3381,cg0183,KEGG_pathway,-
3382,cg0184,KEGG_pathway,-
3383,cg0185,KEGG_pathway,-
3384,cg0186,KEGG_pathway,-
3385,cg0187,KEGG_pathway,-
3386,cg0188,KEGG_pathway,-
3387,cg0191,KEGG_pathway,-
3388,cg0192,KEGG_pathway,-
3393,cg0193,KEGG_pathway,map04614
3394,cg0193,KEGG_pathway,map04640
3395,cg0193,KEGG_pathway,map04974
3396,cg0193,KEGG_pathway,map05010
3397,cg0194,KEGG_pathway,-
3398,cg0195,KEGG_pathway,-
3399,cg0196,KEGG_pathway,-
3403,cg0197,KEGG_pathway,map00562
3404,cg0197,KEGG_pathway,map01100
3405,cg0197,KEGG_pathway,map01120
3406,cg0198,KEGG_pathway,-
3414,cg0199,KEGG_pathway,map00040
3415,cg0199,KEGG_pathway,map00280
3416,cg0199,KEGG_pathway,map00410
3417,cg0199,KEGG_pathway,map00562
3418,cg0199,KEGG_pathway,map00640
3419,cg0199,KEGG_pathway,map01100
3420,cg0199,KEGG_pathway,map01200
3424,cg0201,KEGG_pathway,map00562
3425,cg0201,KEGG_pathway,map01100
3426,cg0201,KEGG_pathway,map01120
3430,cg0202,KEGG_pathway,map00562
3431,cg0202,KEGG_pathway,map01100
3432,cg0202,KEGG_pathway,map01120
3436,cg0203,KEGG_pathway,map00562
3437,cg0203,KEGG_pathway,map01100
3438,cg0203,KEGG_pathway,map01120
3444,cg0204,KEGG_pathway,map00521
3445,cg0204,KEGG_pathway,map00562
3446,cg0204,KEGG_pathway,map01100
3447,cg0204,KEGG_pathway,map01120
3448,cg0204,KEGG_pathway,map01130
3449,cg0205,KEGG_pathway,-
3450,cg0206,KEGG_pathway,-
3451,cg0207,KEGG_pathway,-
3452,cg0208,KEGG_pathway,-
3453,cg0209,KEGG_pathway,-
3454,cg0210,KEGG_pathway,-
3455,cg0211,KEGG_pathway,-
3456,cg0212,KEGG_pathway,-
3457,cg0215,KEGG_pathway,-
3458,cg0216,KEGG_pathway,-
3459,cg0217,KEGG_pathway,-
3460,cg0218,KEGG_pathway,-
3461,cg0219,KEGG_pathway,-
3462,cg0220,KEGG_pathway,-
3463,cg0221,KEGG_pathway,-
3464,cg0223,KEGG_pathway,-
3465,cg0226,KEGG_pathway,-
3466,cg0228,KEGG_pathway,-
3475,cg0229,KEGG_pathway,map00250
3476,cg0229,KEGG_pathway,map00630
3477,cg0229,KEGG_pathway,map00910
3478,cg0229,KEGG_pathway,map01100
3479,cg0229,KEGG_pathway,map01110
3480,cg0229,KEGG_pathway,map01120
3481,cg0229,KEGG_pathway,map01130
3482,cg0229,KEGG_pathway,map01230
3490,cg0230,KEGG_pathway,map00250
3491,cg0230,KEGG_pathway,map00910
3492,cg0230,KEGG_pathway,map01100
3493,cg0230,KEGG_pathway,map01110
3494,cg0230,KEGG_pathway,map01120
3495,cg0230,KEGG_pathway,map01130
3496,cg0230,KEGG_pathway,map01230
3497,cg0233,KEGG_pathway,-
3498,cg0235,KEGG_pathway,-
3499,cg0236,KEGG_pathway,-
3500,cg0237,KEGG_pathway,-
3501,cg0238,KEGG_pathway,-
3502,cg0239,KEGG_pathway,-
3503,cg0240,KEGG_pathway,-
3504,cg0241,KEGG_pathway,-
3505,cg0242,KEGG_pathway,-
3506,cg0243,KEGG_pathway,-
3507,cg0244,KEGG_pathway,-
3508,cg0245,KEGG_pathway,-
3509,cg0246,KEGG_pathway,-
3510,cg0247,KEGG_pathway,-
3512,cg0248,KEGG_pathway,map02010
3513,cg0249,KEGG_pathway,-
3517,cg0250,KEGG_pathway,map00730
3518,cg0250,KEGG_pathway,map01100
3519,cg0250,KEGG_pathway,map04122
3520,cg0251,KEGG_pathway,-
3521,cg0252,KEGG_pathway,-
3525,cg0253,KEGG_pathway,map00984
3526,cg0253,KEGG_pathway,map01100
3527,cg0253,KEGG_pathway,map01120
3528,cg0254,KEGG_pathway,-
3529,cg0256,KEGG_pathway,-
3531,cg0257,KEGG_pathway,map04122
3535,cg0258,KEGG_pathway,map00790
3536,cg0258,KEGG_pathway,map01100
3537,cg0258,KEGG_pathway,map04122
3541,cg0259,KEGG_pathway,map00790
3542,cg0259,KEGG_pathway,map01100
3543,cg0259,KEGG_pathway,map04122
3547,cg0260,KEGG_pathway,map00790
3548,cg0260,KEGG_pathway,map01100
3549,cg0260,KEGG_pathway,map04122
3552,cg0261,KEGG_pathway,map00790
3553,cg0261,KEGG_pathway,map01100
3555,cg0262,KEGG_pathway,map02010
3557,cg0263,KEGG_pathway,map02010
3559,cg0264,KEGG_pathway,map04122
3561,cg0265,KEGG_pathway,map02010
3562,cg0266,KEGG_pathway,-
3573,cg0267,KEGG_pathway,map00340
3574,cg0267,KEGG_pathway,map00350
3575,cg0267,KEGG_pathway,map00360
3576,cg0267,KEGG_pathway,map00400
3577,cg0267,KEGG_pathway,map00401
3578,cg0267,KEGG_pathway,map00960
3579,cg0267,KEGG_pathway,map01100
3580,cg0267,KEGG_pathway,map01110
3581,cg0267,KEGG_pathway,map01130
3582,cg0267,KEGG_pathway,map01230
3583,cg0269,KEGG_pathway,-
3584,cg0270,KEGG_pathway,-
3585,cg0272,KEGG_pathway,-
3599,cg0273,KEGG_pathway,map00010
3600,cg0273,KEGG_pathway,map00071
3601,cg0273,KEGG_pathway,map00350
3602,cg0273,KEGG_pathway,map00625
3603,cg0273,KEGG_pathway,map00626
3604,cg0273,KEGG_pathway,map00830
3605,cg0273,KEGG_pathway,map00980
3606,cg0273,KEGG_pathway,map00982
3607,cg0273,KEGG_pathway,map01100
3608,cg0273,KEGG_pathway,map01110
3609,cg0273,KEGG_pathway,map01120
3610,cg0273,KEGG_pathway,map01130
3611,cg0273,KEGG_pathway,map01220
